koer,kohtunik,grade,predicted
Margarita Nigra Nindra,Igor Vyguzov,13.0,1
Margarita Nigra Nindra,Vera Smirnova,13.0,1
Margarita Nigra Nindra,Dirk Spruyt,4.0,1
Margarita Nigra Nindra,Olga Sinko Kuprianova,4.0,1
Margarita Nigra Nindra,Dagmar Klein,13.0,1
Margarita Nigra Nindra,Denis Dudko,4.0,1
Margarita Nigra Nindra,Wera Hübenthal,13.0,1
Margarita Nigra Nindra,Viachaslav Viarbitski,4.0,1
Margarita Nigra Nindra,Aleksandr Soroko,13.0,1
Margarita Nigra Nindra,Willi Güllix,4.0,1
Margarita Nigra Nindra,George Schogol,13.0,1
Margarita Nigra Nindra,Carsten Birk,4.0,1
Margarita Nigra Nindra,Laurent Pichard,4.0,1
Margarita Nigra Nindra,Olga Morozova,13.0,1
Margarita Nigra Nindra,Nikolina Davidovska,4.0,1
Margarita Nigra Nindra,Augustin Ionescu,13.0,1
Margarita Nigra Nindra,Andrew Brace,4.0,1
Margarita Nigra Nindra,Miklos Levente,13.0,1
Margarita Nigra Nindra,Tijana Konrad,13.0,1
Margarita Nigra Nindra,Simon Rooney,13.0,1
Margarita Nigra Nindra,Maire Tõnurist,13.0,1
Margarita Nigra Nindra,Søren Wesseltoft,13.0,1
Margarita Nigra Nindra,Hilkka Salohalla,13.0,1
Margarita Nigra Nindra,Johnny Andersson,13.0,1
Margarita Nigra Nindra,Jo Schepers,13.0,1
Margarita Nigra Nindra,Marja Talvitie,13.0,1
Margarita Nigra Nindra,Seamus Oates,13.0,1
Margarita Nigra Nindra,Antonio Rojo Fajardo,13.0,1
Margarita Nigra Nindra,Eugeny Kuplyauskas,13.0,1
Margarita Nigra Nindra,Des Manton,13.0,1
Margarita Nigra Nindra,Adolfo Martinez Noguera,13.0,1
Margarita Nigra Nindra,Peter van Montfoort,4.0,1
Margarita Nigra Nindra,Malgorzata Supronowicz,13.0,1
Margarita Nigra Nindra,Satu Ylä-Mononen,13.0,1
Margarita Nigra Nindra,Petru Muntean,13.0,1
Margarita Nigra Nindra,Péter Harsányi,13.0,1
Margarita Nigra Nindra,Monika Blaha,13.0,1
Margarita Nigra Nindra,Beata Petkevica,13.0,1
Margarita Nigra Nindra,Miroslaw Redlicki,4.0,1
Margarita Nigra Nizza,Bo Skalin,4.0,1
Margarita Nigra Nizza,Helen Tonkson-Koit,4.0,1
Margarita Nigra Nizza,Liliane de Ridder-Onghena,4.0,1
Margarita Nigra Nizza,Torsten Lemmer,13.0,1
Margarita Nigra Nizza,Mile Aleksoski,13.0,1
Margarita Nigra Nizza,Hans-Erhard Grüttner,13.0,1
Margarita Nigra Nizza,Marjatta Pylvänäinen-Suorsa,13.0,1
Margarita Nigra Nizza,Rade Vesic,4.0,1
Margarita Nigra Nizza,Eva Liljekvist Borg,13.0,1
Margarita Nigra Nizza,Olena Chuieva,13.0,1
Margarita Nigra Nizza,Juta Haranen,4.0,1
Margarita Nigra Nizza,Kostadin Shankov,13.0,1
Margarita Nigra Nizza,Nenad Matejevic,13.0,1
Margarita Nigra Nizza,Hedi Kumm,13.0,1
Margarita Nigra Nizza,Marek Lewandowski,13.0,1
Margarita Nigra Nizza,Nina Karlsdotter,13.0,1
Margarita Nigra Nizza,Michael Camac,4.0,1
Margarita Nigra Nizza,Petra Junehall,4.0,1
Margarita Nigra Nizza,Galyna Kalinichenko,4.0,1
Margarita Nigra Nizza,Bonka Georgieva Laslo,4.0,1
Margarita Nigra Nizza,Elena Agafonova,4.0,1
Margarita Nigra Nizza,Ligita Zake,13.0,1
Margarita Nigra Nizza,Dina Korna,13.0,1
Margarita Nigra Nizza,Avi Mallach,4.0,1
Margarita Nigra Nizza,Sarah Burns,13.0,1
Margarita Nigra Nizza,Linda Jürgens,4.0,1
Margarita Nigra Nizza,Pars Kibarer,4.0,1
Margarita Nigra Nizza,Karl-Erik Johansson,13.0,1
Margarita Nigra Nizza,Paula Heikkinen-Lehkonen,13.0,1
Margarita Nigra Nizza,Sviatlana Radziuk,4.0,1
Margarita Nigra Nizza,Gerard O'shea,4.0,1
Margarita Nigra Nizza,Aire-Piret Pärn,4.0,1
Margarita Nigra Nizza,Audrone Babianskiene,4.0,1
Margarita Nigra Nizza,Natalia Sedykh,4.0,1
Margarita Nigra Nizza,Istvanne Juhasz,4.0,1
Margarita Nigra Nizza,Olga Kojevnikova,4.0,1
Margarita Nigra Nizza,Panos Demetriou,4.0,1
Margarita Nigra Nizza,Myriam Vermeire,4.0,1
Margarita Nigra Nizza,Dragana Vasiljevic,13.0,1
Margarita Nigra Nizza,Tino Pehar,13.0,1
Margarita Nigra Nizza,Igoris Zizevskis,4.0,1
Margarita Nigra Nizza,Csaba Zsolt Lokodi,13.0,1
Margarita Nigra Nizza,Roger Vanhoenacker,4.0,1
Margarita Nigra Nizza,Shyam Mehta,4.0,1
Margarita Nigra Nizza,Sanja Momčilović Bognič,13.0,1
Margarita Nigra Nizza,Carmen Navarro Guisado,13.0,1
Margarita Nigra Nizza,Svante Frisk,13.0,1
Margarita Nigra Nizza,Volodymyr Shiyan,13.0,1
Margarita Nigra Nizza,Refet Hadzic,13.0,1
Margarita Nigra Nizza,Elin Normannseth,4.0,1
Margarita Nigra Nizza,Melita Grošelj,13.0,1
Margarita Nigra Nizza,Manola Poggesi,4.0,1
Margarita Nigra Nizza,Hans Almgren,4.0,1
Margarita Nigra Nizza,Tina Peixoto,4.0,1
Margarita Nigra Nizza,Lessi Tchistiakova,4.0,1
Margarita Nigra Nizza,Sergej Vanzha,4.0,1
Margarita Nigra Nizza,Sebastian Harnik,4.0,1
Margarita Nigra Nizza,Angel Pons Arino,4.0,1
Margarita Nigra Nizza,Helina Simberg,4.0,1
Margarita Nigra Nizza,Vija Klučniece,4.0,1
Margarita Nigra Nizza,Olga Dolejšova,4.0,1
Margarita Nigra Nizza,Gunnar Nymann,4.0,1
Margarita Nigra Nizza,Massimo Inzoli,4.0,1
Margarita Nigra Nizza,Kimmo Mustonen,4.0,1
Margarita Nigra Nizza,Oliver Simon,4.0,1
Margarita Nigra Nizza,Krystyna Opara,4.0,1
Margarita Nigra Nizza,Branislav Rajic,4.0,1
Margarita Nigra Nizza,Pedro Ivo Santos Bispo,13.0,1
Margarita Nigra Nizza,Inese Pablaka,4.0,1
Margarita Nigra Nizza,Regina Vaitkunskiene,4.0,1
Margarita Nigra Nizza,Lisbet Utke Ramsing,13.0,1
Margarita Nigra Nizza,Elena Ruskovaara,4.0,1
Margarita Nigra Nizza,Olga Kupriyanova Sinko,4.0,1
Margarita Nigra Nizza,Galina Zhuk,4.0,1
Margarita Nigra Nizza,Tanya Ahlman,4.0,1
Margarita Nigra Nizza,Tatjana Romanovskaya,4.0,1
Margarita Nigra Nizza,Igor Mioč,13.0,1
Margarita Nigra Nizza,Colette Muldoon,13.0,1
Margarita Nigra Nizza,Elizabeth Wogan,4.0,1
Margarita Nigra Nizza,Nina Kharatishvili,4.0,1
Margarita Nigra Nizza,Zorica Blomqvist,4.0,1
Margarita Nigra Nizza,Fabrizio La Rocca,4.0,1
Margarita Nigra Nizza,Alvar Ristikivi,4.0,1
Margarita Nigra Nizza,Yulija Pokrovskaya,4.0,1
Margarita Nigra Nizza,Malgorzata Halas,4.0,1
Margarita Nigra Nizza,Carlos Fernandez-Renau,13.0,1
Margarita Nigra Nizza,Anatoli Zhuk,4.0,1
Margarita Nigra Nizza,Livija Zizevske,4.0,1
Margarita Nigra Nizza,Fernando Quilis Bonet,13.0,1
Margarita Nigra Nizza,Boris Baic,13.0,1
Margarita Nigra Nizza,Nikolay Sedykh,4.0,1
Margarita Nigra Nizza,Sanna Vakkilainen,4.0,1
Margarita Nigra Nizza,Jane Serafimov,4.0,1
Margarita Nigra Nizza,Slobodan Miloshevski,13.0,1
Margarita Nigra Nizza,Lisbeth Mach,4.0,1
Margarita Nigra Nizza,Reet Lint,4.0,1
Margarita Nigra Nizza,Hassi Assenmacher-Feyel,13.0,1
Margarita Nigra Nizza,Brenda Banbury,13.0,1
Margarita Nigra Nizza,John R. Walsh,4.0,1
Margarita Nigra Nizza,Alfonso Castells,4.0,1
Margarita Nigra Nizza,Marie Clair Walsh,13.0,1
Margarita Nigra Nizza,Marina Ostrovskaya,13.0,1
Margarita Nigra Nizza,Anna Rogowska,4.0,1
Margarita Nigra Nizza,Victoria Pohodina,4.0,1
Margarita Nigra Nizza,Maria Amelia Taborda,4.0,1
Margarita Nigra Nizza,Silvia Weber-Martegani,13.0,1
Margarita Nigra Nizza,Tapio Eerola,4.0,1
Margarita Nigra Nizza,Maria Viarbitskaya,13.0,1
Margarita Nigra Nizza,Anca Giura,4.0,1
Margarita Nigra Nizza,Elzbieta Chwalibog,4.0,1
Margarita Nigra Nizza,Viktoras Avtuško,4.0,1
Margarita Nigra Nizza,Rafael Malo Alcrudo,13.0,1
Margarita Nigra Nizza,Jose Homem De Mello,4.0,1
Margarita Nigra Nizza,Bojan Matakovic,4.0,1
Margarita Nigra Nizza,Saija Juutilainen,13.0,1
Margarita Nigra Nizza,Dubravka Reicher,4.0,1
Margarita Nigra Nizza,Giuliano Biasiolo,13.0,1
Margarita Nigra Nizza,Anna Kochan,13.0,1
Margarita Nigra Nizza,Oleg Yanchev,13.0,1
Margarita Nigra Nizza,Ludmila Krakovskaya,13.0,1
Margarita Nigra Nizza,Vladimir Piskay,4.0,1
Margarita Nigra Nizza,Petrus Roosenboom,4.0,1
Margarita Nigra Nizza,Guenther Ehrenreich,4.0,1
Margarita Nigra Nizza,Andi Hudono,13.0,1
Margarita Nigra Nizza,Andrzej Stepinski,13.0,1
Margarita Nigra Nizza,Jari Laakso,4.0,1
Margarita Nigra Nizza,Paul Lawless,4.0,1
Margarita Nigra Nizza,Uschi Eisner,4.0,1
Margarita Nigra Nizza,Norman Deschuymere,13.0,1
Margarita Nigra Nizza,John Muldoon,13.0,1
Margarita Nigra Nizza,Maite Gonzalbo Lorenzo,4.0,1
Margarita Nigra Nizza,Sunde Marit,4.0,1
Margarita Nigra Nizza,Per Kristian Andersen,13.0,1
Margarita Nigra Nizza,Astrid Lundava,13.0,1
Margarita Nigra Nizza,Christian Jouanchicot,13.0,1
Margarita Nigra Nizza,Dick Baars,4.0,1
Margarita Nigra Nizza,John Williams,4.0,1
Margarita Nigra Nizza,Zoltan Baffia,4.0,1
Margarita Nigra Nizza,Antoan Hlebarov,13.0,1
Margarita Nigra Nizza,Maija Heinilä,13.0,1
Margarita Nigra Nizza,Hans Bierwolf,13.0,1
Margarita Nigra Nizza,Michael Leonard,4.0,1
Margarita Nigra Nizza,Calin Simu,4.0,1
Margarita Nigra Nizza,Massimiliano Mannucci,13.0,1
Margarita Nigra Nizza,Anthony Kelly,13.0,1
Margarita Nigra Nizza,Igor Vyguzov,13.0,1
Margarita Nigra Nizza,Vera Smirnova,13.0,1
Margarita Nigra Nizza,Dirk Spruyt,4.0,1
Margarita Nigra Nizza,Olga Sinko Kuprianova,4.0,1
Margarita Nigra Nizza,Dagmar Klein,13.0,1
Margarita Nigra Nizza,Denis Dudko,4.0,1
Margarita Nigra Nizza,Wera Hübenthal,13.0,1
Margarita Nigra Nizza,Viachaslav Viarbitski,4.0,1
Margarita Nigra Nizza,Aleksandr Soroko,13.0,1
Margarita Nigra Nizza,Willi Güllix,4.0,1
Margarita Nigra Nizza,George Schogol,13.0,1
Margarita Nigra Nizza,Carsten Birk,4.0,1
Margarita Nigra Nizza,Laurent Pichard,4.0,1
Margarita Nigra Nizza,Olga Morozova,13.0,1
Margarita Nigra Nizza,Nikolina Davidovska,4.0,1
Margarita Nigra Nizza,Augustin Ionescu,13.0,1
Margarita Nigra Nizza,Andrew Brace,4.0,1
Margarita Nigra Nizza,Miklos Levente,13.0,1
Margarita Nigra Nizza,Tijana Konrad,13.0,1
Margarita Nigra Nizza,Simon Rooney,13.0,1
Margarita Nigra Nizza,Maire Tõnurist,13.0,1
Margarita Nigra Nizza,Søren Wesseltoft,13.0,1
Margarita Nigra Nizza,Hilkka Salohalla,13.0,1
Margarita Nigra Nizza,Johnny Andersson,13.0,1
Margarita Nigra Nizza,Jo Schepers,13.0,1
Margarita Nigra Nizza,Marja Talvitie,13.0,1
Margarita Nigra Nizza,Seamus Oates,13.0,1
Margarita Nigra Nizza,Antonio Rojo Fajardo,13.0,1
Margarita Nigra Nizza,Eugeny Kuplyauskas,13.0,1
Margarita Nigra Nizza,Des Manton,13.0,1
Margarita Nigra Nizza,Adolfo Martinez Noguera,13.0,1
Margarita Nigra Nizza,Peter van Montfoort,4.0,1
Margarita Nigra Nizza,Malgorzata Supronowicz,13.0,1
Margarita Nigra Nizza,Satu Ylä-Mononen,13.0,1
Margarita Nigra Nizza,Petru Muntean,13.0,1
Margarita Nigra Nizza,Péter Harsányi,13.0,1
Margarita Nigra Nizza,Monika Blaha,13.0,1
Margarita Nigra Nizza,Beata Petkevica,13.0,1
Margarita Nigra Nizza,Miroslaw Redlicki,4.0,1
Margarita Nigra Ocarina,Bo Skalin,4.0,1
Margarita Nigra Ocarina,Helen Tonkson-Koit,4.0,1
Margarita Nigra Ocarina,Liliane de Ridder-Onghena,4.0,1
Margarita Nigra Ocarina,Torsten Lemmer,13.0,1
Margarita Nigra Ocarina,Mile Aleksoski,13.0,1
Margarita Nigra Ocarina,Hans-Erhard Grüttner,13.0,1
Margarita Nigra Ocarina,Marjatta Pylvänäinen-Suorsa,13.0,1
Margarita Nigra Ocarina,Rade Vesic,4.0,1
Margarita Nigra Ocarina,Eva Liljekvist Borg,13.0,1
Margarita Nigra Ocarina,Olena Chuieva,13.0,1
Margarita Nigra Ocarina,Juta Haranen,4.0,1
Margarita Nigra Ocarina,Kostadin Shankov,13.0,1
Margarita Nigra Ocarina,Nenad Matejevic,13.0,1
Margarita Nigra Ocarina,Hedi Kumm,13.0,1
Margarita Nigra Ocarina,Marek Lewandowski,13.0,1
Margarita Nigra Ocarina,Nina Karlsdotter,13.0,1
Margarita Nigra Ocarina,Michael Camac,4.0,1
Margarita Nigra Ocarina,Petra Junehall,4.0,1
Margarita Nigra Ocarina,Galyna Kalinichenko,4.0,1
Margarita Nigra Ocarina,Bonka Georgieva Laslo,4.0,1
Margarita Nigra Ocarina,Elena Agafonova,4.0,1
Margarita Nigra Ocarina,Ligita Zake,13.0,1
Margarita Nigra Ocarina,Dina Korna,13.0,1
Margarita Nigra Ocarina,Avi Mallach,4.0,1
Margarita Nigra Ocarina,Sarah Burns,13.0,1
Margarita Nigra Ocarina,Linda Jürgens,4.0,1
Margarita Nigra Ocarina,Pars Kibarer,4.0,1
Margarita Nigra Ocarina,Karl-Erik Johansson,13.0,1
Margarita Nigra Ocarina,Paula Heikkinen-Lehkonen,13.0,1
Margarita Nigra Ocarina,Sviatlana Radziuk,4.0,1
Margarita Nigra Ocarina,Gerard O'shea,4.0,1
Margarita Nigra Ocarina,Aire-Piret Pärn,4.0,1
Margarita Nigra Ocarina,Audrone Babianskiene,4.0,1
Margarita Nigra Ocarina,Natalia Sedykh,4.0,1
Margarita Nigra Ocarina,Istvanne Juhasz,4.0,1
Margarita Nigra Ocarina,Olga Kojevnikova,4.0,1
Margarita Nigra Ocarina,Panos Demetriou,4.0,1
Margarita Nigra Ocarina,Myriam Vermeire,4.0,1
Margarita Nigra Ocarina,Dragana Vasiljevic,13.0,1
Margarita Nigra Ocarina,Tino Pehar,13.0,1
Margarita Nigra Ocarina,Igoris Zizevskis,4.0,1
Margarita Nigra Ocarina,Csaba Zsolt Lokodi,13.0,1
Margarita Nigra Ocarina,Roger Vanhoenacker,4.0,1
Margarita Nigra Ocarina,Shyam Mehta,4.0,1
Margarita Nigra Ocarina,Sanja Momčilović Bognič,13.0,1
Margarita Nigra Ocarina,Carmen Navarro Guisado,13.0,1
Margarita Nigra Ocarina,Svante Frisk,13.0,1
Margarita Nigra Ocarina,Volodymyr Shiyan,13.0,1
Margarita Nigra Ocarina,Refet Hadzic,13.0,1
Margarita Nigra Ocarina,Elin Normannseth,4.0,1
Margarita Nigra Ocarina,Melita Grošelj,13.0,1
Margarita Nigra Ocarina,Manola Poggesi,4.0,1
Margarita Nigra Ocarina,Hans Almgren,4.0,1
Margarita Nigra Ocarina,Tina Peixoto,4.0,1
Margarita Nigra Ocarina,Lessi Tchistiakova,4.0,1
Margarita Nigra Ocarina,Sergej Vanzha,4.0,1
Margarita Nigra Ocarina,Sebastian Harnik,4.0,1
Margarita Nigra Ocarina,Angel Pons Arino,4.0,1
Margarita Nigra Ocarina,Helina Simberg,4.0,1
Margarita Nigra Ocarina,Vija Klučniece,4.0,1
Margarita Nigra Ocarina,Olga Dolejšova,4.0,1
Margarita Nigra Ocarina,Gunnar Nymann,4.0,1
Margarita Nigra Ocarina,Massimo Inzoli,4.0,1
Margarita Nigra Ocarina,Kimmo Mustonen,4.0,1
Margarita Nigra Ocarina,Oliver Simon,4.0,1
Margarita Nigra Ocarina,Krystyna Opara,4.0,1
Margarita Nigra Ocarina,Branislav Rajic,4.0,1
Margarita Nigra Ocarina,Pedro Ivo Santos Bispo,13.0,1
Margarita Nigra Ocarina,Inese Pablaka,4.0,1
Margarita Nigra Ocarina,Regina Vaitkunskiene,4.0,1
Margarita Nigra Ocarina,Lisbet Utke Ramsing,13.0,1
Margarita Nigra Ocarina,Elena Ruskovaara,4.0,1
Margarita Nigra Ocarina,Olga Kupriyanova Sinko,4.0,1
Margarita Nigra Ocarina,Galina Zhuk,4.0,1
Margarita Nigra Ocarina,Tanya Ahlman,4.0,1
Margarita Nigra Ocarina,Tatjana Romanovskaya,4.0,1
Margarita Nigra Ocarina,Igor Mioč,13.0,1
Margarita Nigra Ocarina,Colette Muldoon,13.0,1
Margarita Nigra Ocarina,Elizabeth Wogan,4.0,1
Margarita Nigra Ocarina,Nina Kharatishvili,4.0,1
Margarita Nigra Ocarina,Zorica Blomqvist,4.0,1
Margarita Nigra Ocarina,Fabrizio La Rocca,4.0,1
Margarita Nigra Ocarina,Alvar Ristikivi,4.0,1
Margarita Nigra Ocarina,Yulija Pokrovskaya,4.0,1
Margarita Nigra Ocarina,Malgorzata Halas,4.0,1
Margarita Nigra Ocarina,Carlos Fernandez-Renau,13.0,1
Margarita Nigra Ocarina,Anatoli Zhuk,4.0,1
Margarita Nigra Ocarina,Livija Zizevske,4.0,1
Margarita Nigra Ocarina,Fernando Quilis Bonet,13.0,1
Margarita Nigra Ocarina,Boris Baic,13.0,1
Margarita Nigra Ocarina,Nikolay Sedykh,4.0,1
Margarita Nigra Ocarina,Sanna Vakkilainen,4.0,1
Margarita Nigra Ocarina,Jane Serafimov,4.0,1
Margarita Nigra Ocarina,Slobodan Miloshevski,13.0,1
Margarita Nigra Ocarina,Lisbeth Mach,4.0,1
Margarita Nigra Ocarina,Reet Lint,4.0,1
Margarita Nigra Ocarina,Hassi Assenmacher-Feyel,13.0,1
Margarita Nigra Ocarina,Brenda Banbury,13.0,1
Margarita Nigra Ocarina,John R. Walsh,4.0,1
Margarita Nigra Ocarina,Alfonso Castells,4.0,1
Margarita Nigra Ocarina,Marie Clair Walsh,13.0,1
Margarita Nigra Ocarina,Marina Ostrovskaya,13.0,1
Margarita Nigra Ocarina,Anna Rogowska,4.0,1
Margarita Nigra Ocarina,Victoria Pohodina,4.0,1
Margarita Nigra Ocarina,Maria Amelia Taborda,4.0,1
Margarita Nigra Ocarina,Silvia Weber-Martegani,13.0,1
Margarita Nigra Ocarina,Tapio Eerola,4.0,1
Margarita Nigra Ocarina,Maria Viarbitskaya,13.0,1
Margarita Nigra Ocarina,Anca Giura,4.0,1
Margarita Nigra Ocarina,Elzbieta Chwalibog,4.0,1
Margarita Nigra Ocarina,Viktoras Avtuško,4.0,1
Margarita Nigra Ocarina,Rafael Malo Alcrudo,13.0,1
Margarita Nigra Ocarina,Jose Homem De Mello,4.0,1
Margarita Nigra Ocarina,Bojan Matakovic,4.0,1
Margarita Nigra Ocarina,Saija Juutilainen,13.0,1
Margarita Nigra Ocarina,Dubravka Reicher,4.0,1
Margarita Nigra Ocarina,Giuliano Biasiolo,13.0,1
Margarita Nigra Ocarina,Anna Kochan,13.0,1
Margarita Nigra Ocarina,Oleg Yanchev,13.0,1
Margarita Nigra Ocarina,Ludmila Krakovskaya,13.0,1
Margarita Nigra Ocarina,Vladimir Piskay,4.0,1
Margarita Nigra Ocarina,Petrus Roosenboom,4.0,1
Margarita Nigra Ocarina,Guenther Ehrenreich,4.0,1
Margarita Nigra Ocarina,Andi Hudono,13.0,1
Margarita Nigra Ocarina,Andrzej Stepinski,13.0,1
Margarita Nigra Ocarina,Jari Laakso,4.0,1
Margarita Nigra Ocarina,Paul Lawless,4.0,1
Margarita Nigra Ocarina,Uschi Eisner,4.0,1
Margarita Nigra Ocarina,Norman Deschuymere,13.0,1
Margarita Nigra Ocarina,John Muldoon,13.0,1
Margarita Nigra Ocarina,Maite Gonzalbo Lorenzo,4.0,1
Margarita Nigra Ocarina,Sunde Marit,4.0,1
Margarita Nigra Ocarina,Per Kristian Andersen,13.0,1
Margarita Nigra Ocarina,Astrid Lundava,13.0,1
Margarita Nigra Ocarina,Christian Jouanchicot,13.0,1
Margarita Nigra Ocarina,Dick Baars,4.0,1
Margarita Nigra Ocarina,John Williams,4.0,1
Margarita Nigra Ocarina,Zoltan Baffia,4.0,1
Margarita Nigra Ocarina,Antoan Hlebarov,13.0,1
Margarita Nigra Ocarina,Maija Heinilä,13.0,1
Margarita Nigra Ocarina,Hans Bierwolf,13.0,1
Margarita Nigra Ocarina,Michael Leonard,4.0,1
Margarita Nigra Ocarina,Calin Simu,4.0,1
Margarita Nigra Ocarina,Massimiliano Mannucci,13.0,1
Margarita Nigra Ocarina,Anthony Kelly,13.0,1
Margarita Nigra Ocarina,Igor Vyguzov,13.0,1
Margarita Nigra Ocarina,Vera Smirnova,13.0,1
Margarita Nigra Ocarina,Dirk Spruyt,4.0,1
Margarita Nigra Ocarina,Olga Sinko Kuprianova,4.0,1
Margarita Nigra Ocarina,Dagmar Klein,13.0,1
Margarita Nigra Ocarina,Denis Dudko,4.0,1
Margarita Nigra Ocarina,Wera Hübenthal,13.0,1
Margarita Nigra Ocarina,Viachaslav Viarbitski,4.0,1
Margarita Nigra Ocarina,Aleksandr Soroko,13.0,1
Margarita Nigra Ocarina,Willi Güllix,4.0,1
Margarita Nigra Ocarina,George Schogol,13.0,1
Margarita Nigra Ocarina,Carsten Birk,4.0,1
Margarita Nigra Ocarina,Laurent Pichard,4.0,1
Margarita Nigra Ocarina,Olga Morozova,13.0,1
Margarita Nigra Ocarina,Nikolina Davidovska,4.0,1
Margarita Nigra Ocarina,Augustin Ionescu,13.0,1
Margarita Nigra Ocarina,Andrew Brace,4.0,1
Margarita Nigra Ocarina,Miklos Levente,13.0,1
Margarita Nigra Ocarina,Tijana Konrad,13.0,1
Margarita Nigra Ocarina,Simon Rooney,13.0,1
Margarita Nigra Ocarina,Maire Tõnurist,13.0,1
Margarita Nigra Ocarina,Søren Wesseltoft,13.0,1
Margarita Nigra Ocarina,Hilkka Salohalla,13.0,1
Margarita Nigra Ocarina,Johnny Andersson,13.0,1
Margarita Nigra Ocarina,Jo Schepers,13.0,1
Margarita Nigra Ocarina,Marja Talvitie,13.0,1
Margarita Nigra Ocarina,Seamus Oates,13.0,1
Margarita Nigra Ocarina,Antonio Rojo Fajardo,13.0,1
Margarita Nigra Ocarina,Eugeny Kuplyauskas,13.0,1
Margarita Nigra Ocarina,Des Manton,13.0,1
Margarita Nigra Ocarina,Adolfo Martinez Noguera,13.0,1
Margarita Nigra Ocarina,Peter van Montfoort,4.0,1
Margarita Nigra Ocarina,Malgorzata Supronowicz,13.0,1
Margarita Nigra Ocarina,Satu Ylä-Mononen,13.0,1
Margarita Nigra Ocarina,Petru Muntean,13.0,1
Margarita Nigra Ocarina,Péter Harsányi,13.0,1
Margarita Nigra Ocarina,Monika Blaha,13.0,1
Margarita Nigra Ocarina,Beata Petkevica,13.0,1
Margarita Nigra Ocarina,Miroslaw Redlicki,4.0,1
Margarita Nigra Viiking,Bo Skalin,4.0,1
Margarita Nigra Viiking,Helen Tonkson-Koit,4.0,1
Margarita Nigra Viiking,Liliane de Ridder-Onghena,4.0,1
Margarita Nigra Viiking,Torsten Lemmer,13.0,1
Margarita Nigra Viiking,Mile Aleksoski,13.0,1
Margarita Nigra Viiking,Hans-Erhard Grüttner,13.0,1
Margarita Nigra Viiking,Marjatta Pylvänäinen-Suorsa,13.0,1
Margarita Nigra Viiking,Rade Vesic,4.0,1
Margarita Nigra Viiking,Eva Liljekvist Borg,13.0,1
Margarita Nigra Viiking,Olena Chuieva,13.0,1
Margarita Nigra Viiking,Juta Haranen,4.0,1
Margarita Nigra Viiking,Kostadin Shankov,13.0,1
Margarita Nigra Viiking,Nenad Matejevic,13.0,1
Margarita Nigra Viiking,Hedi Kumm,13.0,1
Margarita Nigra Viiking,Marek Lewandowski,13.0,1
Margarita Nigra Viiking,Nina Karlsdotter,13.0,1
Margarita Nigra Viiking,Michael Camac,4.0,1
Margarita Nigra Viiking,Petra Junehall,4.0,1
Margarita Nigra Viiking,Galyna Kalinichenko,4.0,1
Margarita Nigra Viiking,Bonka Georgieva Laslo,4.0,1
Margarita Nigra Viiking,Elena Agafonova,4.0,1
Margarita Nigra Viiking,Ligita Zake,13.0,1
Margarita Nigra Viiking,Dina Korna,13.0,1
Margarita Nigra Viiking,Avi Mallach,4.0,1
Margarita Nigra Viiking,Sarah Burns,13.0,1
Margarita Nigra Viiking,Linda Jürgens,4.0,1
Margarita Nigra Viiking,Pars Kibarer,4.0,1
Margarita Nigra Viiking,Karl-Erik Johansson,13.0,1
Margarita Nigra Viiking,Paula Heikkinen-Lehkonen,13.0,1
Margarita Nigra Viiking,Sviatlana Radziuk,4.0,1
Margarita Nigra Viiking,Gerard O'shea,4.0,1
Margarita Nigra Viiking,Aire-Piret Pärn,4.0,1
Margarita Nigra Viiking,Audrone Babianskiene,4.0,1
Margarita Nigra Viiking,Natalia Sedykh,4.0,1
Margarita Nigra Viiking,Istvanne Juhasz,4.0,1
Margarita Nigra Viiking,Olga Kojevnikova,4.0,1
Margarita Nigra Viiking,Panos Demetriou,4.0,1
Margarita Nigra Viiking,Myriam Vermeire,4.0,1
Margarita Nigra Viiking,Dragana Vasiljevic,13.0,1
Margarita Nigra Viiking,Tino Pehar,13.0,1
Margarita Nigra Viiking,Igoris Zizevskis,4.0,1
Margarita Nigra Viiking,Csaba Zsolt Lokodi,13.0,1
Margarita Nigra Viiking,Roger Vanhoenacker,4.0,1
Margarita Nigra Viiking,Shyam Mehta,4.0,1
Margarita Nigra Viiking,Sanja Momčilović Bognič,13.0,1
Margarita Nigra Viiking,Carmen Navarro Guisado,13.0,1
Margarita Nigra Viiking,Svante Frisk,13.0,1
Margarita Nigra Viiking,Volodymyr Shiyan,13.0,1
Margarita Nigra Viiking,Refet Hadzic,13.0,1
Margarita Nigra Viiking,Elin Normannseth,4.0,1
Margarita Nigra Viiking,Melita Grošelj,13.0,1
Margarita Nigra Viiking,Manola Poggesi,4.0,1
Margarita Nigra Viiking,Hans Almgren,4.0,1
Margarita Nigra Viiking,Tina Peixoto,4.0,1
Margarita Nigra Viiking,Lessi Tchistiakova,4.0,1
Margarita Nigra Viiking,Sergej Vanzha,4.0,1
Margarita Nigra Viiking,Sebastian Harnik,4.0,1
Margarita Nigra Viiking,Angel Pons Arino,4.0,1
Margarita Nigra Viiking,Helina Simberg,4.0,1
Margarita Nigra Viiking,Vija Klučniece,4.0,1
Margarita Nigra Viiking,Olga Dolejšova,4.0,1
Margarita Nigra Viiking,Gunnar Nymann,4.0,1
Margarita Nigra Viiking,Massimo Inzoli,4.0,1
Margarita Nigra Viiking,Kimmo Mustonen,4.0,1
